#{"t_start": 1787330953.0356958, "env_id": "HandManipulateBlockRotateZ-v1"}
r,l,t
-100.0,100,1330.027258
-100.0,100,1330.29145
-100.0,100,1330.671986
-100.0,100,1330.968887
-100.0,100,1331.292906
-100.0,100,1331.607526
-100.0,100,1332.066929
-100.0,100,1332.884331
-100.0,100,1333.119402
-100.0,100,1333.368115
-100.0,100,1333.613556
-100.0,100,1333.849273
-100.0,100,1334.076664
-100.0,100,1334.31705
-100.0,100,1334.551475
-97.0,100,1334.810796
-100.0,100,1335.064773
-100.0,100,1335.389071
-100.0,100,1335.675435
-100.0,100,1335.941305
-100.0,100,1336.194492
-100.0,100,1336.448179
-99.0,100,1336.725905
-100.0,100,1336.995265
-100.0,100,1337.262015
-100.0,100,1337.550958
-100.0,100,1337.827825
-100.0,100,1338.112663
-100.0,100,1338.402665
-100.0,100,1338.693573
-97.0,100,1338.972939
-100.0,100,1339.250038
-100.0,100,1339.535066
-100.0,100,1339.8325
-100.0,100,1340.115248
-100.0,100,1340.423343
-100.0,100,1340.750294
-93.0,100,1341.074362
-100.0,100,1341.407661
-100.0,100,1341.724166
-100.0,100,1342.047486
-100.0,100,1342.354324
-100.0,100,1342.706995
-100.0,100,1343.14004
-100.0,100,1343.416758
-100.0,100,1343.698871
-100.0,100,1343.98867
-100.0,100,1344.34562
-100.0,100,1345.511495
-100.0,100,1345.772769
-100.0,100,1346.013358
-100.0,100,1346.261923
-100.0,100,1346.507221
-100.0,100,1346.743501
-100.0,100,1346.993904
-100.0,100,1347.25426
-100.0,100,1347.522511
-100.0,100,1347.810926
-100.0,100,1348.061088
-96.0,100,1348.331345
-100.0,100,1348.612566
-98.0,100,1348.92216
-92.0,100,1349.221239
-95.0,100,1349.528382
-100.0,100,1349.801207
-100.0,100,1350.07722
-100.0,100,1350.363027
-94.0,100,1350.640709
-100.0,100,1350.926607
-100.0,100,1351.201399
-100.0,100,1351.478041
-100.0,100,1351.818302
-100.0,100,1352.113276
-100.0,100,1352.507368
-100.0,100,1352.888309
-100.0,100,1353.221961
-100.0,100,1353.549475
-100.0,100,1353.854571
-100.0,100,1354.1656
-100.0,100,1354.470351
-100.0,100,1354.860459
-100.0,100,1355.169109
-100.0,100,1355.484855
-100.0,100,1355.772338
-100.0,100,1356.067497
-100.0,100,1356.328315
-96.0,100,1356.609846
-100.0,100,1356.90569
-100.0,100,1357.235249
-100.0,100,1358.301593
-100.0,100,1358.560805
-100.0,100,1358.807698
-100.0,100,1359.040929
-100.0,100,1359.282416
-100.0,100,1359.538533
-100.0,100,1359.790216
-100.0,100,1360.046664
-100.0,100,1360.332366
-100.0,100,1360.62001
-100.0,100,1360.955305
-100.0,100,1361.256274
-100.0,100,1361.596948
-94.0,100,1361.885716
-100.0,100,1362.151126
-100.0,100,1362.457666
-100.0,100,1362.724133
-100.0,100,1363.0625
-100.0,100,1363.348932
-100.0,100,1363.651991
-100.0,100,1363.962878
-100.0,100,1364.253984
-100.0,100,1364.544907
-100.0,100,1364.835428
-100.0,100,1365.120828
-100.0,100,1365.426937
-100.0,100,1365.73097
-100.0,100,1366.036192
-100.0,100,1366.328096
-100.0,100,1366.627115
-100.0,100,1366.944608
-100.0,100,1367.241011
-100.0,100,1367.560435
-100.0,100,1367.896758
-100.0,100,1368.200665
-100.0,100,1368.514977
-100.0,100,1368.806396
-100.0,100,1369.109213
-100.0,100,1369.39784
-96.0,100,1369.848121
-100.0,100,1370.142524
-100.0,100,1371.432624
-100.0,100,1371.700692
-100.0,100,1371.953751
-97.0,100,1372.197917
-100.0,100,1372.458534
-100.0,100,1372.710092
-100.0,100,1372.938117
-100.0,100,1373.176685
-100.0,100,1373.445485
-100.0,100,1373.710758
-98.0,100,1373.972091
-100.0,100,1374.231358
-100.0,100,1374.500027
-100.0,100,1374.768726
-100.0,100,1375.042843
-100.0,100,1375.325183
-100.0,100,1375.611392
-100.0,100,1375.930966
-100.0,100,1376.249876
-89.0,100,1376.582157
-100.0,100,1376.881582
-100.0,100,1377.185266
-100.0,100,1377.509612
-100.0,100,1377.83167
-100.0,100,1378.149293
-100.0,100,1378.506231
-100.0,100,1378.819402
-100.0,100,1379.248712
-100.0,100,1379.571732
-98.0,100,1379.946981
-100.0,100,1380.276012
-100.0,100,1380.648697
-100.0,100,1380.964831
-100.0,100,1381.257244
-100.0,100,1381.618384
-100.0,100,1381.944495
-99.0,100,1382.23509
-100.0,100,1382.563339
-92.0,100,1382.877616
-100.0,100,1383.213938
-97.0,100,1383.504364
-100.0,100,1384.607009
-100.0,100,1384.854825
-100.0,100,1385.099928
-100.0,100,1385.36625
-91.0,100,1385.626611
-100.0,100,1385.887563
-100.0,100,1386.151544
-100.0,100,1386.444466
-100.0,100,1386.735722
-100.0,100,1387.031573
-100.0,100,1387.334352
-100.0,100,1387.6534
-100.0,100,1387.959847
-100.0,100,1388.266801
-100.0,100,1388.538586
-100.0,100,1388.857032
-100.0,100,1389.135273
-100.0,100,1389.428344
-100.0,100,1389.761949
-100.0,100,1390.088221
-100.0,100,1390.431691
-88.0,100,1390.770589
-100.0,100,1391.092997
-100.0,100,1391.392257
-100.0,100,1391.789716
-100.0,100,1392.118245
-100.0,100,1392.462668
-100.0,100,1392.838923
-100.0,100,1393.166417
-100.0,100,1393.462133
-100.0,100,1393.765354
-100.0,100,1394.054283
-90.0,100,1394.371252
-100.0,100,1394.670291
-100.0,100,1394.979341
-100.0,100,1395.311707
-100.0,100,1395.660047
-100.0,100,1396.000495
-100.0,100,1396.422786
-100.0,100,1396.739423
-100.0,100,1397.020921
-100.0,100,1398.173516
-100.0,100,1398.432316
-100.0,100,1398.705698
-100.0,100,1398.975934
-100.0,100,1399.244181
-100.0,100,1399.509494
-100.0,100,1399.748602
-100.0,100,1400.004831
-100.0,100,1400.272221
-100.0,100,1400.538591
-100.0,100,1400.833954
-100.0,100,1401.131877
-100.0,100,1401.43127
-100.0,100,1401.723105
-100.0,100,1402.028349
-100.0,100,1402.336606
-100.0,100,1402.648808
-100.0,100,1402.962761
-100.0,100,1403.276541
-95.0,100,1403.571088
-100.0,100,1403.858484
-98.0,100,1404.186477
-100.0,100,1404.569289
-100.0,100,1404.899508
-100.0,100,1405.223361
-100.0,100,1405.523205
-100.0,100,1405.801554
-100.0,100,1406.115758
-100.0,100,1406.444408
-100.0,100,1406.759697
-100.0,100,1407.054492
-100.0,100,1407.380125
-100.0,100,1407.677949
-100.0,100,1407.973759
-100.0,100,1408.289737
-100.0,100,1408.596303
-100.0,100,1408.920738
-100.0,100,1409.24298
-100.0,100,1409.568901
-100.0,100,1409.91228
-100.0,100,1410.247036
-100.0,100,1411.712119
-100.0,100,1411.977178
-100.0,100,1412.253958
-100.0,100,1412.522694
-100.0,100,1412.805715
-100.0,100,1413.086138
-96.0,100,1413.364964
-100.0,100,1413.617096
-100.0,100,1413.891579
-100.0,100,1414.200985
-100.0,100,1414.509633
-100.0,100,1414.815781
-100.0,100,1415.124323
-100.0,100,1415.433496
-100.0,100,1415.743528
-100.0,100,1416.042158
-100.0,100,1416.375501
-99.0,100,1416.716509
-99.0,100,1417.203363
-100.0,100,1417.502148
-100.0,100,1417.784713
-100.0,100,1418.069779
-100.0,100,1418.344043
-100.0,100,1418.612309
-100.0,100,1418.869628
-100.0,100,1419.185623
-100.0,100,1419.468728
-99.0,100,1419.770196
-100.0,100,1420.08657
-100.0,100,1420.416852
-100.0,100,1420.754181
-100.0,100,1421.090699
-100.0,100,1421.429943
-100.0,100,1421.75938
-99.0,100,1422.098811
-100.0,100,1422.429006
-100.0,100,1422.776518
-100.0,100,1423.140091
-100.0,100,1423.491935
-100.0,100,1423.804756
-100.0,100,1424.13304
-100.0,100,1425.371949
-100.0,100,1425.604718
-100.0,100,1425.845206
-100.0,100,1426.094994
-100.0,100,1426.329912
-100.0,100,1426.577186
-100.0,100,1426.818447
-98.0,100,1427.107717
-100.0,100,1427.409933
-100.0,100,1427.707758
-100.0,100,1427.990914
-100.0,100,1428.291912
-100.0,100,1428.585043
-100.0,100,1428.901924
-100.0,100,1429.208211
-100.0,100,1429.507693
-100.0,100,1429.800992
-100.0,100,1430.122523
-100.0,100,1430.428961
-100.0,100,1430.749475
-100.0,100,1431.046243
-100.0,100,1431.372168
-100.0,100,1431.678695
-100.0,100,1431.988118
-100.0,100,1432.297796
-100.0,100,1432.60836
-100.0,100,1432.92024
-100.0,100,1433.227304
-100.0,100,1433.534858
-100.0,100,1433.834671
-100.0,100,1434.140899
-94.0,100,1434.463741
-100.0,100,1434.783068
-100.0,100,1435.096225
-100.0,100,1435.433516
-100.0,100,1435.772653
-100.0,100,1436.120922
-100.0,100,1436.455461
-100.0,100,1436.781566
-100.0,100,1437.139327
-100.0,100,1437.484064
-100.0,100,1438.6617
-100.0,100,1438.924898
-100.0,100,1439.187242
-100.0,100,1439.457203
-100.0,100,1439.70558
-100.0,100,1439.971188
-100.0,100,1440.233583
-100.0,100,1440.513028
-100.0,100,1440.794174
-100.0,100,1441.082567
-100.0,100,1441.407698
-100.0,100,1441.692381
-100.0,100,1441.99543
-100.0,100,1442.283072
-93.0,100,1442.556383
-100.0,100,1442.837499
-94.0,100,1443.129065
-100.0,100,1443.413315
-100.0,100,1443.728857
-100.0,100,1444.028303
-100.0,100,1444.326098
-100.0,100,1444.636581
-100.0,100,1444.937751
-100.0,100,1445.245669
-100.0,100,1445.549934
-100.0,100,1445.871064
-100.0,100,1446.201622
-87.0,100,1446.552407
-100.0,100,1446.882504
-100.0,100,1447.212152
-100.0,100,1447.561006
-100.0,100,1447.906349
-95.0,100,1448.253265
-100.0,100,1448.614273
-100.0,100,1448.958684
-100.0,100,1449.308371
-100.0,100,1449.64747
-100.0,100,1449.98758
-100.0,100,1450.33266
-100.0,100,1450.675014
-100.0,100,1450.988069
-100.0,100,1452.216725
-100.0,100,1452.474976
-96.0,100,1452.915489
-100.0,100,1453.16513
-100.0,100,1453.406522
-100.0,100,1453.664047
-100.0,100,1453.949871
-100.0,100,1454.254864
-100.0,100,1454.558865
-100.0,100,1454.881818
-100.0,100,1455.168293
-100.0,100,1455.466544
-100.0,100,1455.77294
-100.0,100,1456.104669
-100.0,100,1456.436767
-100.0,100,1456.771748
-100.0,100,1457.088654
-100.0,100,1457.433916
-100.0,100,1457.76268
-93.0,100,1458.083657
-100.0,100,1458.384667
-100.0,100,1458.675398
-100.0,100,1458.975613
-100.0,100,1459.305909
-100.0,100,1459.631615
-100.0,100,1459.941357
-100.0,100,1460.267201
-100.0,100,1460.594573
-100.0,100,1460.922276
-100.0,100,1461.241204
-100.0,100,1461.584692
-100.0,100,1461.925328
-100.0,100,1462.24137
-100.0,100,1462.562551
-100.0,100,1462.885886
-100.0,100,1463.221309
-100.0,100,1463.533834
-100.0,100,1463.836821
-97.0,100,1464.172923
-99.0,100,1464.520607
-100.0,100,1464.868319
-100.0,100,1466.159173
-100.0,100,1466.442093
-100.0,100,1466.704175
-100.0,100,1466.953241
-100.0,100,1467.200396
-100.0,100,1467.451124
-100.0,100,1467.696884
-100.0,100,1467.995251
-100.0,100,1468.298248
-100.0,100,1468.599748
-100.0,100,1468.920364
-100.0,100,1469.235863
-100.0,100,1469.534192
-100.0,100,1469.84683
-100.0,100,1470.175019
-100.0,100,1470.503151
-100.0,100,1470.841789
-100.0,100,1471.178234
-100.0,100,1471.499639
-100.0,100,1471.854826
-100.0,100,1472.182718
-100.0,100,1472.52368
-100.0,100,1472.871278
-100.0,100,1473.213273
-100.0,100,1473.543433
-100.0,100,1473.891214
-100.0,100,1474.236497
-100.0,100,1474.587422
-100.0,100,1474.939535
-100.0,100,1475.284352
-100.0,100,1475.623853
-100.0,100,1475.948075
-100.0,100,1476.300393
-100.0,100,1476.648194
-100.0,100,1477.021574
-100.0,100,1477.340145
-100.0,100,1477.6639
-100.0,100,1478.002763
-100.0,100,1478.348206
-99.0,100,1478.69215
-81.0,100,1479.037509
-100.0,100,1480.365911
-94.0,100,1480.649906
-100.0,100,1480.900397
-100.0,100,1481.143109
-100.0,100,1481.383604
-100.0,100,1481.620084
-100.0,100,1481.86886
-100.0,100,1482.122461
-100.0,100,1482.400602
-100.0,100,1482.666019
-100.0,100,1482.943866
-100.0,100,1483.235999
-100.0,100,1483.529328
-100.0,100,1483.81764
-100.0,100,1484.098373
-100.0,100,1484.390615
-100.0,100,1484.690063
-100.0,100,1484.985228
-100.0,100,1485.286105
-99.0,100,1485.610838
-100.0,100,1485.933819
-100.0,100,1486.263751
-100.0,100,1486.5797
-100.0,100,1486.882167
-100.0,100,1487.175892
-100.0,100,1487.509529
-100.0,100,1487.810098
-98.0,100,1488.148072
-100.0,100,1488.489522
-100.0,100,1488.813099
-100.0,100,1489.12775
-100.0,100,1489.465894
-100.0,100,1489.800805
-100.0,100,1490.107538
-100.0,100,1490.452652
-100.0,100,1490.800236
-100.0,100,1491.143559
-100.0,100,1491.491775
-100.0,100,1491.839448
-100.0,100,1492.183253
-100.0,100,1492.521899
-100.0,100,1493.804128
-100.0,100,1494.078424
-100.0,100,1494.318085
-100.0,100,1494.553501
-100.0,100,1494.814669
-100.0,100,1495.081444
-97.0,100,1495.354804
-100.0,100,1495.653831
-100.0,100,1495.955712
-100.0,100,1496.251182
-100.0,100,1496.556934
-100.0,100,1496.851052
-100.0,100,1497.153242
-100.0,100,1497.472911
-100.0,100,1497.802374
-100.0,100,1498.130854
-99.0,100,1498.453869
-100.0,100,1498.787798
-100.0,100,1499.124553
-100.0,100,1499.451621
-100.0,100,1499.793396
-100.0,100,1500.134674
-100.0,100,1500.455415
-100.0,100,1500.787894
-100.0,100,1501.125862
-100.0,100,1501.476981
-100.0,100,1501.82209
-100.0,100,1502.169768
-100.0,100,1502.50876
-100.0,100,1502.85111
-100.0,100,1503.193527
-100.0,100,1503.53422
-100.0,100,1503.857718
-100.0,100,1504.184329
-100.0,100,1504.519196
-100.0,100,1504.868482
-100.0,100,1505.215522
-100.0,100,1505.572414
-100.0,100,1505.927305
-100.0,100,1506.277278
-100.0,100,1506.626086
-100.0,100,1508.099915
-97.0,100,1508.404156
-100.0,100,1508.684992
-100.0,100,1508.974947
-100.0,100,1509.262821
-100.0,100,1509.547767
-100.0,100,1509.841501
-100.0,100,1510.156846
-100.0,100,1510.480738
-100.0,100,1510.789022
-100.0,100,1511.118504
-100.0,100,1511.452477
-100.0,100,1511.788544
-100.0,100,1512.12117
-100.0,100,1512.4574
-100.0,100,1512.784031
-100.0,100,1513.111363
-100.0,100,1513.431102
-100.0,100,1513.764072
-100.0,100,1514.105602
-100.0,100,1514.453293
-100.0,100,1514.790812
-100.0,100,1515.143867
-100.0,100,1515.482634
-100.0,100,1515.833518
-100.0,100,1516.184246
-100.0,100,1516.522842
-100.0,100,1516.866542
-100.0,100,1517.210937
-100.0,100,1517.547687
-100.0,100,1517.889989
-100.0,100,1518.232976
-99.0,100,1518.575629
-100.0,100,1518.906874
-100.0,100,1519.252111
-100.0,100,1519.6002
-100.0,100,1519.946026
-100.0,100,1520.292404
-100.0,100,1520.641848
-100.0,100,1520.983255
-100.0,100,1521.321948
-100.0,100,1522.474762
-100.0,100,1522.742314
-100.0,100,1522.999975
-100.0,100,1523.245915
-100.0,100,1523.495294
-100.0,100,1523.756231
-100.0,100,1524.022159
-100.0,100,1524.3132
-100.0,100,1524.617664
-100.0,100,1524.92395
-100.0,100,1525.243283
-100.0,100,1525.566128
-89.0,100,1525.892287
-100.0,100,1526.217529
-100.0,100,1526.554702
-100.0,100,1526.886725
-100.0,100,1527.214327
-100.0,100,1527.552628
-100.0,100,1527.889275
-100.0,100,1528.223811
-100.0,100,1528.564451
-100.0,100,1528.906849
-100.0,100,1529.250563
-100.0,100,1529.59963
-100.0,100,1529.956483
-100.0,100,1530.30056
-90.0,100,1530.653515
-100.0,100,1531.004201
-100.0,100,1531.354528
-100.0,100,1531.691245
-100.0,100,1532.038369
-86.0,100,1532.384926
-100.0,100,1532.731588
-100.0,100,1533.085039
-100.0,100,1533.434397
-100.0,100,1533.771777
-100.0,100,1534.117004
-100.0,100,1534.466655
-100.0,100,1534.815363
-98.0,100,1535.165349
-98.0,100,1535.515346
-100.0,100,1536.974245
-100.0,100,1537.233388
-100.0,100,1537.497728
-100.0,100,1537.768268
-100.0,100,1538.020725
-100.0,100,1538.279466
-100.0,100,1538.729936
-100.0,100,1539.044319
-100.0,100,1539.366654
-100.0,100,1539.672298
-100.0,100,1539.988611
-100.0,100,1540.345782
-87.0,100,1540.652049
-100.0,100,1540.967567
-100.0,100,1541.302104
-95.0,100,1541.633623
-100.0,100,1541.983889
-100.0,100,1542.315763
-100.0,100,1542.667109
-100.0,100,1543.017273
-100.0,100,1543.357372
-100.0,100,1543.694313
-100.0,100,1544.036458
-100.0,100,1544.38165
-100.0,100,1544.75186
-100.0,100,1545.094003
-100.0,100,1545.428212
-100.0,100,1545.764057
-100.0,100,1546.096692
-100.0,100,1546.437378
-100.0,100,1546.775163
-100.0,100,1547.124321
-100.0,100,1547.478471
-100.0,100,1547.827266
-100.0,100,1548.163511
-100.0,100,1548.515638
-100.0,100,1548.875582
-100.0,100,1549.21894
-100.0,100,1549.553014
-100.0,100,1549.883452
-98.0,100,1550.211889
-99.0,100,1551.633161
-100.0,100,1551.918401
-100.0,100,1552.180271
-100.0,100,1552.450976
-100.0,100,1552.733092
-100.0,100,1553.008356
-100.0,100,1553.305559
-100.0,100,1553.600856
-100.0,100,1553.877263
-100.0,100,1554.167993
-100.0,100,1554.484393
-100.0,100,1554.770903
-100.0,100,1555.065587
-100.0,100,1555.339948
-100.0,100,1555.643825
-100.0,100,1555.930826
-100.0,100,1556.264141
-100.0,100,1556.587924
-100.0,100,1556.920327
-100.0,100,1557.258345
-100.0,100,1557.597186
-100.0,100,1557.939166
-100.0,100,1558.261187
-100.0,100,1558.565225
-100.0,100,1558.875739
-100.0,100,1559.190006
-100.0,100,1559.52134
-100.0,100,1559.86289
-100.0,100,1560.196231
-100.0,100,1560.516441
-100.0,100,1560.827632
-100.0,100,1561.141969
-100.0,100,1561.476501
-100.0,100,1561.830186
-100.0,100,1562.184871
-100.0,100,1562.517481
-100.0,100,1562.86653
-100.0,100,1563.21719
-100.0,100,1563.573146
-100.0,100,1563.884593
-100.0,100,1564.200869
-100.0,100,1565.386703
-100.0,100,1565.676482
-100.0,100,1565.926945
-100.0,100,1566.176406
-100.0,100,1566.422035
-100.0,100,1566.661666
-100.0,100,1566.906219
-100.0,100,1567.178924
-100.0,100,1567.443101
-100.0,100,1567.732487
-100.0,100,1568.044582
-100.0,100,1568.348087
-100.0,100,1568.636681
-94.0,100,1568.941125
-99.0,100,1569.268577
-96.0,100,1569.597251
-100.0,100,1569.929978
-100.0,100,1570.266977
-100.0,100,1570.551536
-100.0,100,1570.858007
-100.0,100,1571.178265
-100.0,100,1571.521676
-100.0,100,1571.857436
-100.0,100,1572.198399
-100.0,100,1572.508414
-100.0,100,1572.820724
-100.0,100,1573.131109
-100.0,100,1573.450452
-100.0,100,1573.786913
-100.0,100,1574.126714
-100.0,100,1574.47548
-100.0,100,1574.797374
-100.0,100,1575.123366
-100.0,100,1575.480874
-100.0,100,1575.826614
-100.0,100,1576.17039
-100.0,100,1576.519481
-100.0,100,1576.84813
-100.0,100,1577.162887
-100.0,100,1577.48319
-100.0,100,1577.801165
-100.0,100,1578.970943
-100.0,100,1579.225291
-100.0,100,1579.482227
-100.0,100,1579.744079
-100.0,100,1579.974392
-100.0,100,1580.221361
-100.0,100,1580.476176
-100.0,100,1580.765819
-100.0,100,1581.070292
-100.0,100,1581.365166
-100.0,100,1581.650602
-100.0,100,1581.937231
-98.0,100,1582.254485
-100.0,100,1582.530665
-100.0,100,1582.828963
-100.0,100,1583.129779
-100.0,100,1583.432441
-100.0,100,1583.750685
-100.0,100,1584.052254
-100.0,100,1584.370023
-100.0,100,1584.672813
-100.0,100,1584.969882
-100.0,100,1585.274327
-100.0,100,1585.568674
-100.0,100,1585.869944
-100.0,100,1586.186136
-100.0,100,1586.484438
-100.0,100,1586.806612
-100.0,100,1587.128329
-100.0,100,1587.44465
-100.0,100,1587.79533
-100.0,100,1588.100404
-100.0,100,1588.401219
-100.0,100,1588.715378
-100.0,100,1589.046464
-100.0,100,1589.342272
-100.0,100,1589.663735
-100.0,100,1589.982232
-100.0,100,1590.304564
-100.0,100,1590.630033
-100.0,100,1590.953136
-100.0,100,1591.959024
-100.0,100,1592.209927
-100.0,100,1592.465059
-100.0,100,1592.707519
-100.0,100,1592.937479
-100.0,100,1593.185801
-100.0,100,1593.44341
-100.0,100,1593.727325
-100.0,100,1594.010577
-100.0,100,1594.304744
-99.0,100,1594.604705
-100.0,100,1594.897907
-100.0,100,1595.184439
-100.0,100,1595.480581
-100.0,100,1595.785722
-100.0,100,1596.105925
-100.0,100,1596.423913
-100.0,100,1596.750226
-99.0,100,1597.095171
-100.0,100,1597.384568
-100.0,100,1597.679143
-100.0,100,1597.966607
-100.0,100,1598.260776
-100.0,100,1598.56882
-97.0,100,1598.870009
-100.0,100,1599.165203
-100.0,100,1599.468231
-100.0,100,1599.777822
-100.0,100,1600.112044
-100.0,100,1600.452377
-100.0,100,1600.795367
-100.0,100,1601.146912
-100.0,100,1601.486476
-100.0,100,1601.824209
-100.0,100,1602.173585
-100.0,100,1602.527688
-100.0,100,1602.876866
-100.0,100,1603.217582
-100.0,100,1603.541094
-100.0,100,1603.865296
-100.0,100,1604.196782
-100.0,100,1605.156686
-100.0,100,1605.403285
-100.0,100,1605.651023
-100.0,100,1605.894255
-98.0,100,1606.136663
-100.0,100,1606.375554
-100.0,100,1606.64282
-100.0,100,1606.89035
-100.0,100,1607.186877
-99.0,100,1607.446058
-100.0,100,1607.718732
-100.0,100,1607.99391
-100.0,100,1608.270879
-100.0,100,1608.569341
-99.0,100,1608.869014
-100.0,100,1609.174542
-100.0,100,1609.489101
-99.0,100,1609.784647
-100.0,100,1610.102229
-100.0,100,1610.422456
-100.0,100,1610.738003
-96.0,100,1611.066499
-100.0,100,1611.392486
-100.0,100,1611.738171
-100.0,100,1612.088908
-98.0,100,1612.445134
-100.0,100,1612.810051
-100.0,100,1613.147482
-100.0,100,1613.478516
-100.0,100,1613.801
-100.0,100,1614.111978
-100.0,100,1614.439097
-100.0,100,1614.777449
-100.0,100,1615.114745
-100.0,100,1615.45534
-100.0,100,1615.797064
-100.0,100,1616.132353
-100.0,100,1616.483508
-100.0,100,1616.831405
-100.0,100,1617.182283
-100.0,100,1617.521535
-100.0,100,1618.795536
-100.0,100,1619.053961
-100.0,100,1619.303531
-100.0,100,1619.550615
-100.0,100,1619.79954
-100.0,100,1620.0485
-100.0,100,1620.309048
-100.0,100,1620.597377
-97.0,100,1620.883974
-100.0,100,1621.176676
-100.0,100,1621.670924
-98.0,100,1622.036344
-100.0,100,1622.435233
-100.0,100,1622.808758
-100.0,100,1623.193149
-100.0,100,1623.57439
-100.0,100,1623.934875
-100.0,100,1624.265682
-100.0,100,1624.58343
-100.0,100,1624.932278
-100.0,100,1625.27943
-100.0,100,1625.622508
-100.0,100,1625.96771
-100.0,100,1626.303723
-100.0,100,1626.66791
-100.0,100,1627.017502
-100.0,100,1627.363277
-99.0,100,1627.712438
-100.0,100,1628.052304
-100.0,100,1628.386989
-100.0,100,1628.735519
-100.0,100,1629.069848
-100.0,100,1629.417766
-100.0,100,1629.757723
-100.0,100,1630.098033
-100.0,100,1630.416619
-100.0,100,1630.757298
-100.0,100,1631.100267
-100.0,100,1631.446668
-100.0,100,1631.790626
-100.0,100,1632.13641
-100.0,100,1633.572115
-100.0,100,1633.835397
-100.0,100,1634.114881
-100.0,100,1634.385336
-100.0,100,1634.643266
-100.0,100,1634.883362
-100.0,100,1635.166108
-100.0,100,1635.469505
-100.0,100,1635.783381
-100.0,100,1636.104109
-100.0,100,1636.445408
-100.0,100,1636.753403
-100.0,100,1637.032603
-100.0,100,1637.320248
-100.0,100,1637.618182
-100.0,100,1637.91403
-100.0,100,1638.218515
-100.0,100,1638.510281
-100.0,100,1638.807003
-100.0,100,1639.111754
-100.0,100,1639.400195
-100.0,100,1639.708527
-100.0,100,1640.04693
-100.0,100,1640.395037
-100.0,100,1640.710426
-100.0,100,1641.031301
-100.0,100,1641.348302
-83.0,100,1641.65697
-100.0,100,1641.972082
-100.0,100,1642.322358
-100.0,100,1642.660065
-100.0,100,1642.977039
-100.0,100,1643.294966
-100.0,100,1643.63941
-100.0,100,1643.966893
-100.0,100,1644.31341
-100.0,100,1644.650867
-100.0,100,1644.986333
-100.0,100,1645.325499
-100.0,100,1645.666074
-100.0,100,1646.004574
-100.0,100,1647.332608
-100.0,100,1647.625707
-100.0,100,1647.867023
-100.0,100,1648.131161
-100.0,100,1648.39298
-100.0,100,1648.65891
-100.0,100,1648.944303
-100.0,100,1649.231745
-100.0,100,1649.520464
-100.0,100,1649.807976
-100.0,100,1650.128101
-100.0,100,1650.459485
-100.0,100,1650.785233
-100.0,100,1651.081236
-100.0,100,1651.40377
-100.0,100,1651.735368
-100.0,100,1652.06992
-100.0,100,1652.411274
-100.0,100,1652.748327
-100.0,100,1653.052187
-100.0,100,1653.391671
-100.0,100,1653.717798
-100.0,100,1654.064234
-100.0,100,1654.405215
-100.0,100,1654.750009
-100.0,100,1655.079431
-100.0,100,1655.402704
-100.0,100,1655.699697
-100.0,100,1656.016533
-100.0,100,1656.339932
-100.0,100,1656.65419
-100.0,100,1656.988972
-100.0,100,1657.312607
-100.0,100,1657.649839
-100.0,100,1657.980591
-100.0,100,1658.299599
-98.0,100,1658.649761
-100.0,100,1658.976861
-100.0,100,1659.329727
-100.0,100,1659.676858
-100.0,100,1661.183778
-100.0,100,1661.447202
-100.0,100,1661.698306
-100.0,100,1661.992246
-100.0,100,1662.262791
-100.0,100,1662.5492
-100.0,100,1662.839241
-100.0,100,1663.140214
-100.0,100,1663.419818
-100.0,100,1663.7006
-100.0,100,1663.998083
-100.0,100,1664.302523
-100.0,100,1664.612577
-100.0,100,1664.920068
-100.0,100,1665.235157
-100.0,100,1665.521943
-100.0,100,1665.837895
-100.0,100,1666.175849
-100.0,100,1666.516981
-100.0,100,1666.851391
-100.0,100,1667.184421
-100.0,100,1667.480651
-100.0,100,1667.78194
-99.0,100,1668.091675
-100.0,100,1668.396
-94.0,100,1668.712807
-100.0,100,1669.03181
-100.0,100,1669.38802
-100.0,100,1669.726379
-100.0,100,1670.096619
-100.0,100,1670.46292
-100.0,100,1670.806233
-100.0,100,1671.152241
-100.0,100,1671.487638
-100.0,100,1671.794998
-100.0,100,1672.119458
-100.0,100,1672.427126
-100.0,100,1672.749415
-100.0,100,1673.092296
-100.0,100,1673.442793
-100.0,100,1673.779633
-100.0,100,1675.313829
-100.0,100,1675.592662
-100.0,100,1675.861776
-99.0,100,1676.120777
-100.0,100,1676.38435
-100.0,100,1676.646659
-100.0,100,1676.906271
-100.0,100,1677.162176
-100.0,100,1677.423694
-100.0,100,1677.704258
-100.0,100,1677.974308
-100.0,100,1678.232706
-100.0,100,1678.52509
-100.0,100,1678.828541
-100.0,100,1679.155664
-100.0,100,1679.451646
-100.0,100,1679.764878
-100.0,100,1680.036208
-100.0,100,1680.335084
-94.0,100,1680.633832
-100.0,100,1680.967681
-100.0,100,1681.299571
-100.0,100,1681.640949
-97.0,100,1681.937486
-100.0,100,1682.215141
-100.0,100,1682.554254
-100.0,100,1682.883358
-100.0,100,1683.22756
-100.0,100,1683.57467
-100.0,100,1683.907891
-100.0,100,1684.211285
-100.0,100,1684.530532
-100.0,100,1684.878628
-100.0,100,1685.231321
-100.0,100,1685.577563
-100.0,100,1685.90811
-100.0,100,1686.220182
-100.0,100,1686.572481
-100.0,100,1686.873349
-100.0,100,1687.176916
-100.0,100,1687.492673
-100.0,100,1688.552782
