#{"t_start": 1787305788.601611, "env_id": "HandManipulateBlockRotateZ-v1"}
r,l,t
-100.0,100,1532.733686
-100.0,100,1534.337264
-100.0,100,1535.795925
-100.0,100,1537.198276
-100.0,100,1538.801644
-87.0,100,1540.402763
-54.0,100,1542.009123
-100.0,100,1543.528367
-52.0,100,1544.939885
-100.0,100,1546.496812
-100.0,100,1547.975251
-100.0,100,1549.450879
-100.0,100,1551.041901
-100.0,100,1552.546247
-100.0,100,1553.882525
-4.0,100,1555.116769
-100.0,100,1556.555096
-100.0,100,1558.177085
-10.0,100,1559.771796
-94.0,100,1561.080703
-100.0,100,1562.334678
-100.0,100,1563.531341
-42.0,100,1565.023021
-87.0,100,1566.647247
-100.0,100,1568.19489
-100.0,100,1569.554057
-100.0,100,1571.058502
-53.0,100,1572.39427
-100.0,100,1573.769833
-100.0,100,1575.254035
-100.0,100,1576.872387
-100.0,100,1578.470112
-100.0,100,1579.929138
-100.0,100,1581.32032
-100.0,100,1582.850166
-100.0,100,1584.487783
-100.0,100,1585.866359
-100.0,100,1587.316863
-100.0,100,1588.763052
-100.0,100,1590.194989
-100.0,100,1591.64519
-100.0,100,1593.068233
-100.0,100,1594.638559
-100.0,100,1596.156605
-3.0,100,1597.564513
-100.0,100,1599.051032
-100.0,100,1600.396238
-100.0,100,1601.921006
-100.0,100,1603.309625
-100.0,100,1604.837938
-100.0,100,1606.57401
-100.0,100,1608.12728
-100.0,100,1609.497449
-100.0,100,1611.000099
-100.0,100,1612.377991
-100.0,100,1613.910195
-100.0,100,1615.498118
-100.0,100,1616.745179
-21.0,100,1617.991388
-5.0,100,1619.28005
-100.0,100,1620.670551
-100.0,100,1622.108709
-37.0,100,1623.8007
-2.0,100,1625.186029
-100.0,100,1626.587001
-100.0,100,1628.02087
-100.0,100,1629.359483
-100.0,100,1630.833977
-100.0,100,1632.211986
-3.0,100,1633.687227
-70.0,100,1635.050312
-53.0,100,1636.55054
-2.0,100,1637.890353
-56.0,100,1639.420111
-100.0,100,1640.949453
-100.0,100,1642.286175
-66.0,100,1643.741511
-100.0,100,1645.099644
-66.0,100,1646.533415
-100.0,100,1647.880918
-25.0,100,1649.489431
-100.0,100,1650.913195
-39.0,100,1652.342787
-19.0,100,1653.744916
-100.0,100,1655.143337
-100.0,100,1656.658547
-61.0,100,1658.111205
-39.0,100,1659.800021
-100.0,100,1661.34862
-61.0,100,1662.693029
-100.0,100,1664.052465
-100.0,100,1665.370244
-100.0,100,1666.843364
0.0,100,1668.185062
-100.0,100,1669.768075
-51.0,100,1671.088621
-100.0,100,1672.322701
-100.0,100,1673.596053
-21.0,100,1675.181463
-100.0,100,1676.758051
-100.0,100,1678.301306
-7.0,100,1679.719679
-100.0,100,1681.165113
-72.0,100,1682.598529
-100.0,100,1684.005654
-100.0,100,1685.512959
-24.0,100,1686.900381
-100.0,100,1688.463257
-10.0,100,1689.831425
-100.0,100,1691.259733
-100.0,100,1692.682728
-100.0,100,1694.159123
-100.0,100,1695.884906
-100.0,100,1697.435767
-21.0,100,1698.948901
-100.0,100,1700.339219
-63.0,100,1701.867753
-28.0,100,1703.344534
-100.0,100,1704.713379
-3.0,100,1706.429871
-100.0,100,1707.902964
-99.0,100,1709.352345
-100.0,100,1710.826543
-100.0,100,1712.189203
-100.0,100,1713.772925
-100.0,100,1715.347667
-2.0,100,1716.715812
-100.0,100,1718.175862
-95.0,100,1719.3759
-24.0,100,1720.842027
-100.0,100,1722.401868
-100.0,100,1723.892769
-3.0,100,1725.29337
-100.0,100,1726.760126
-97.0,100,1727.949144
-100.0,100,1729.170113
-100.0,100,1730.665245
-100.0,100,1732.273443
-100.0,100,1733.642902
-75.0,100,1735.0737
-100.0,100,1736.549919
-99.0,100,1737.905422
-33.0,100,1739.502883
-7.0,100,1741.055317
-100.0,100,1742.584343
-100.0,100,1743.993449
-100.0,100,1745.676634
-15.0,100,1747.135827
-100.0,100,1748.551906
-100.0,100,1749.999336
-100.0,100,1751.429249
-100.0,100,1752.887345
-100.0,100,1754.228853
-28.0,100,1755.695932
-100.0,100,1757.091886
-3.0,100,1758.60392
-100.0,100,1759.953414
-100.0,100,1761.443365
-100.0,100,1763.020904
-75.0,100,1764.220194
-100.0,100,1765.514139
-100.0,100,1766.86126
-100.0,100,1768.373624
-86.0,100,1769.95463
-100.0,100,1771.36925
-100.0,100,1772.79478
-100.0,100,1774.3172
-100.0,100,1775.714049
-100.0,100,1777.355764
-100.0,100,1778.931765
-6.0,100,1780.562145
-100.0,100,1781.808105
-100.0,100,1783.07252
-100.0,100,1784.437407
-73.0,100,1785.97283
-100.0,100,1787.469296
-23.0,100,1788.879875
-26.0,100,1790.424427
-39.0,100,1791.813963
-100.0,100,1793.282661
-100.0,100,1794.690764
-100.0,100,1796.227525
-100.0,100,1797.893039
-10.0,100,1799.343755
-100.0,100,1800.749931
-100.0,100,1802.231208
-100.0,100,1803.610736
-40.0,100,1805.235967
-100.0,100,1806.66487
-49.0,100,1808.089031
-2.0,100,1809.551556
-100.0,100,1810.96836
-100.0,100,1812.403141
-100.0,100,1813.82798
-37.0,100,1815.239023
-13.0,100,1816.652754
-100.0,100,1818.005561
-100.0,100,1819.251293
-100.0,100,1820.480303
-100.0,100,1822.035777
-100.0,100,1823.630823
-100.0,100,1824.998668
-100.0,100,1826.494945
-100.0,100,1827.954512
-100.0,100,1829.284383
-100.0,100,1830.924217
-100.0,100,1832.492157
-9.0,100,1834.041761
-100.0,100,1835.643052
-100.0,100,1837.08526
-100.0,100,1838.409904
-46.0,100,1839.944688
-100.0,100,1841.579313
0.0,100,1843.132837
-74.0,100,1844.626977
-100.0,100,1846.028197
-100.0,100,1847.585371
-100.0,100,1849.020344
-7.0,100,1850.5447
-53.0,100,1852.134266
-93.0,100,1853.71408
-99.0,100,1855.141206
-100.0,100,1856.583092
-100.0,100,1858.203963
-9.0,100,1859.813032
-100.0,100,1861.429709
-100.0,100,1862.85673
-100.0,100,1864.330198
-100.0,100,1865.735886
-100.0,100,1867.222406
-100.0,100,1868.820492
-100.0,100,1870.414844
-100.0,100,1871.815275
-100.0,100,1873.193294
-32.0,100,1874.434719
-100.0,100,1876.059576
-100.0,100,1877.882535
-100.0,100,1879.477266
-100.0,100,1881.003812
-100.0,100,1882.392905
-100.0,100,1883.722193
-2.0,100,1885.199962
-100.0,100,1886.83472
-100.0,100,1888.571543
-100.0,100,1890.141889
-59.0,100,1891.414294
-100.0,100,1892.816342
-43.0,100,1894.388476
-27.0,100,1896.010408
-100.0,100,1897.590894
-43.0,100,1899.126121
-100.0,100,1900.663344
-96.0,100,1902.249566
-100.0,100,1903.818063
-96.0,100,1905.430184
-100.0,100,1907.121389
-100.0,100,1908.924877
-100.0,100,1910.458307
-10.0,100,1911.859508
-100.0,100,1913.435623
-100.0,100,1915.048016
-100.0,100,1916.633115
-100.0,100,1918.054492
-69.0,100,1919.497748
-7.0,100,1921.084872
-87.0,100,1922.656455
-90.0,100,1924.234929
-34.0,100,1925.840314
-100.0,100,1927.436772
-16.0,100,1928.854962
-100.0,100,1930.369879
-100.0,100,1931.952868
-100.0,100,1933.567693
-100.0,100,1935.139628
-29.0,100,1936.573406
-18.0,100,1938.059575
-100.0,100,1939.483374
-100.0,100,1941.05467
-100.0,100,1942.674279
-100.0,100,1944.232709
-100.0,100,1945.67391
-57.0,100,1947.198956
-100.0,100,1948.790438
-100.0,100,1950.403112
-100.0,100,1952.03351
-100.0,100,1953.754457
-47.0,100,1955.329643
-100.0,100,1956.862809
-100.0,100,1958.470179
-75.0,100,1960.077767
-15.0,100,1961.706469
-20.0,100,1963.260341
-18.0,100,1964.886038
-100.0,100,1966.291186
-100.0,100,1967.755206
-100.0,100,1969.400245
-100.0,100,1971.018086
-100.0,100,1972.589089
-13.0,100,1974.149213
-100.0,100,1975.713822
-100.0,100,1977.339538
-79.0,100,1978.831681
-27.0,100,1980.307047
-100.0,100,1982.15126
-20.0,100,1983.86085
-100.0,100,1985.517287
-100.0,100,1987.352066
-100.0,100,1989.096654
-100.0,100,1990.869604
-84.0,100,1992.463709
-100.0,100,1994.034673
-38.0,100,1995.597081
-44.0,100,1997.281632
-100.0,100,1998.942072
-100.0,100,2000.565211
-19.0,100,2002.114529
-22.0,100,2003.40261
-100.0,100,2004.772299
-100.0,100,2006.17992
-3.0,100,2007.877949
-100.0,100,2009.499052
-100.0,100,2010.968608
-100.0,100,2012.342598
-100.0,100,2013.876709
-100.0,100,2015.447461
-100.0,100,2016.85439
-100.0,100,2018.433573
-100.0,100,2019.9902
-24.0,100,2021.445837
-100.0,100,2022.962665
-100.0,100,2024.528602
-100.0,100,2026.084908
-100.0,100,2027.676665
-100.0,100,2029.135316
-100.0,100,2030.600711
-22.0,100,2032.142447
-100.0,100,2033.752215
-100.0,100,2035.345848
-100.0,100,2036.9181
-100.0,100,2038.359574
-100.0,100,2039.834552
-100.0,100,2041.334579
-100.0,100,2042.767382
-100.0,100,2044.354874
-100.0,100,2045.948693
-100.0,100,2047.462947
-100.0,100,2048.861267
-100.0,100,2050.398315
-100.0,100,2051.913179
-100.0,100,2053.488668
-7.0,100,2055.154066
-100.0,100,2057.014814
-5.0,100,2058.603687
-100.0,100,2060.161628
-69.0,100,2061.807936
-100.0,100,2063.384074
-8.0,100,2064.976722
-100.0,100,2066.335456
-100.0,100,2067.874808
-49.0,100,2069.445187
-35.0,100,2070.996698
-100.0,100,2072.452597
-100.0,100,2074.033546
-100.0,100,2075.581341
-13.0,100,2077.144555
-100.0,100,2078.641362
-100.0,100,2080.047004
-100.0,100,2081.651124
-100.0,100,2083.466117
-38.0,100,2084.98899
-100.0,100,2086.367006
-100.0,100,2087.928196
-25.0,100,2089.575869
-23.0,100,2091.045103
-100.0,100,2092.526906
-38.0,100,2094.074522
-29.0,100,2095.683026
-100.0,100,2097.068423
-100.0,100,2098.567979
-19.0,100,2100.149268
-13.0,100,2101.679389
-100.0,100,2102.969555
-100.0,100,2104.259321
-100.0,100,2105.685721
-100.0,100,2107.294402
-100.0,100,2109.047543
-51.0,100,2110.621801
-95.0,100,2112.150768
-100.0,100,2113.677459
-17.0,100,2114.945358
-100.0,100,2116.581123
-42.0,100,2118.132916
-44.0,100,2119.748602
-19.0,100,2121.117668
-100.0,100,2122.556143
-100.0,100,2124.096119
-25.0,100,2125.906284
-100.0,100,2127.50311
-36.0,100,2129.09005
-100.0,100,2130.532577
-100.0,100,2132.005653
-100.0,100,2133.568968
-100.0,100,2135.0176
-100.0,100,2136.655475
-24.0,100,2138.338756
-27.0,100,2139.889987
-100.0,100,2141.435088
-100.0,100,2143.053111
-100.0,100,2144.737799
-100.0,100,2146.361699
-100.0,100,2148.037626
-100.0,100,2149.642986
-100.0,100,2151.217523
-33.0,100,2152.655758
-97.0,100,2154.153126
-100.0,100,2155.739704
-23.0,100,2157.569071
-100.0,100,2158.927857
-3.0,100,2160.284151
-100.0,100,2161.880289
-100.0,100,2163.380532
-100.0,100,2164.911159
-100.0,100,2166.447176
-22.0,100,2168.004897
-100.0,100,2169.520078
-4.0,100,2170.958907
-4.0,100,2172.544086
-100.0,100,2174.070843
-100.0,100,2175.60974
-63.0,100,2176.985335
-36.0,100,2178.564242
-100.0,100,2180.093248
-4.0,100,2181.70599
-100.0,100,2183.253235
-41.0,100,2184.661609
-4.0,100,2186.252143
-7.0,100,2187.84481
-23.0,100,2189.413608
-54.0,100,2191.007881
-100.0,100,2192.617357
-100.0,100,2194.183491
-100.0,100,2195.59807
-100.0,100,2197.092586
-100.0,100,2198.531629
-34.0,100,2200.273373
-51.0,100,2201.839757
-28.0,100,2203.372054
-5.0,100,2204.924141
-100.0,100,2206.528787
-100.0,100,2208.135573
-15.0,100,2209.763111
-100.0,100,2211.388519
-100.0,100,2212.961739
-100.0,100,2214.328925
-7.0,100,2215.654594
-100.0,100,2217.058538
-100.0,100,2218.681134
-100.0,100,2220.24113
-100.0,100,2221.510084
-100.0,100,2223.031754
-100.0,100,2224.641982
-100.0,100,2226.240594
-14.0,100,2227.824439
-100.0,100,2229.450358
-9.0,100,2231.071134
-100.0,100,2232.375682
-100.0,100,2233.728014
-70.0,100,2235.262615
-100.0,100,2236.691581
-100.0,100,2238.293258
-26.0,100,2239.803489
-100.0,100,2241.175856
-100.0,100,2242.792694
-7.0,100,2244.378686
-100.0,100,2245.982069
-100.0,100,2247.564192
-100.0,100,2249.140759
-100.0,100,2250.526607
-11.0,100,2252.092371
-100.0,100,2253.711194
-12.0,100,2255.356456
-100.0,100,2256.934396
-100.0,100,2258.488786
-100.0,100,2259.98415
-100.0,100,2261.429211
-12.0,100,2263.137011
-100.0,100,2264.756639
-91.0,100,2266.336104
-100.0,100,2267.785333
-100.0,100,2269.119203
-100.0,100,2270.458365
-100.0,100,2272.039941
-100.0,100,2273.693166
-100.0,100,2275.177103
-100.0,100,2276.409133
-100.0,100,2277.669147
-100.0,100,2279.060074
-100.0,100,2280.740579
-100.0,100,2282.32653
-100.0,100,2283.906219
-90.0,100,2285.249023
-97.0,100,2286.615165
-100.0,100,2288.209246
-28.0,100,2289.957131
-51.0,100,2291.579164
-100.0,100,2293.18738
-100.0,100,2294.722093
-100.0,100,2296.272441
-100.0,100,2297.878698
-70.0,100,2299.503943
-100.0,100,2301.060114
-100.0,100,2302.604705
-100.0,100,2304.209259
-100.0,100,2305.749035
-100.0,100,2307.156567
-24.0,100,2308.781254
-35.0,100,2310.452914
-100.0,100,2312.008969
-100.0,100,2313.455666
-100.0,100,2314.948912
-100.0,100,2316.569044
-43.0,100,2318.204849
-100.0,100,2319.922429
-18.0,100,2321.456269
-100.0,100,2322.975072
-10.0,100,2324.428205
-100.0,100,2326.023639
-3.0,100,2327.77652
-100.0,100,2329.411308
-100.0,100,2330.790555
-100.0,100,2332.020608
-100.0,100,2333.365573
-100.0,100,2334.878517
-100.0,100,2336.495291
-100.0,100,2338.126118
-27.0,100,2339.688421
-100.0,100,2341.247669
-100.0,100,2342.701731
-36.0,100,2344.203584
-49.0,100,2345.792466
-14.0,100,2347.478573
-100.0,100,2348.930358
-100.0,100,2350.339832
-100.0,100,2351.900016
-100.0,100,2353.534518
-100.0,100,2355.073273
-8.0,100,2356.669246
-68.0,100,2358.201643
-3.0,100,2359.649024
-17.0,100,2361.187706
-3.0,100,2362.9258
-100.0,100,2364.5111
-81.0,100,2366.150428
-100.0,100,2367.661356
-100.0,100,2369.076314
-47.0,100,2370.613267
-100.0,100,2372.249493
-19.0,100,2374.053565
-14.0,100,2375.670301
-56.0,100,2377.223915
-100.0,100,2378.803438
-100.0,100,2380.459446
-100.0,100,2382.041743
-98.0,100,2383.777158
-100.0,100,2385.599901
-100.0,100,2386.935118
-43.0,100,2388.466572
-44.0,100,2390.137417
-100.0,100,2391.796238
-100.0,100,2393.37701
-47.0,100,2394.927737
-100.0,100,2396.468835
-100.0,100,2398.091543
-71.0,100,2399.693729
-16.0,100,2401.356843
-29.0,100,2402.994155
-100.0,100,2404.5943
-6.0,100,2406.207479
-100.0,100,2407.792381
-18.0,100,2409.422181
-97.0,100,2411.071012
-39.0,100,2412.668315
-100.0,100,2414.229849
-100.0,100,2415.811959
-100.0,100,2417.42028
-100.0,100,2419.184678
-83.0,100,2420.816096
-100.0,100,2422.365784
-100.0,100,2423.939741
-100.0,100,2425.387876
-62.0,100,2426.856895
-59.0,100,2428.477477
-51.0,100,2430.1283
-100.0,100,2431.531599
-100.0,100,2432.823553
-100.0,100,2434.043844
-100.0,100,2435.551108
-100.0,100,2437.169971
-100.0,100,2438.710847
-35.0,100,2440.177794
-100.0,100,2441.450282
-13.0,100,2442.779629
-100.0,100,2444.259394
-100.0,100,2445.872324
-23.0,100,2447.43416
-100.0,100,2448.944494
-87.0,100,2450.169258
-100.0,100,2451.443855
-47.0,100,2452.807434
-100.0,100,2454.44146
-100.0,100,2456.027291
-100.0,100,2457.563833
-17.0,100,2459.05125
-100.0,100,2460.500579
-6.0,100,2462.222711
-68.0,100,2463.77449
-100.0,100,2465.326152
-6.0,100,2466.803844
-31.0,100,2468.365629
-100.0,100,2469.927652
-100.0,100,2471.631968
-16.0,100,2473.320012
-100.0,100,2474.916698
-95.0,100,2476.386088
-38.0,100,2477.885706
-5.0,100,2479.460544
-100.0,100,2481.198655
-31.0,100,2482.796783
-100.0,100,2484.403423
-36.0,100,2485.925055
-12.0,100,2487.325494
-14.0,100,2488.902313
-100.0,100,2490.449671
-23.0,100,2491.936762
-100.0,100,2493.576279
-100.0,100,2495.115285
-100.0,100,2496.67738
-100.0,100,2498.152258
-100.0,100,2499.58375
-85.0,100,2501.199494
-100.0,100,2502.847716
-100.0,100,2504.28158
-100.0,100,2505.782418
-100.0,100,2507.393988
-4.0,100,2509.098672
-100.0,100,2510.687315
-13.0,100,2512.454834
-100.0,100,2513.88833
-100.0,100,2515.476958
-100.0,100,2517.032952
-100.0,100,2518.61291
-100.0,100,2520.213621
-100.0,100,2521.781458
-100.0,100,2523.157927
-100.0,100,2524.733648
-100.0,100,2526.312718
-100.0,100,2527.934111
-100.0,100,2529.35794
-7.0,100,2530.873085
-100.0,100,2532.4134
-100.0,100,2533.993459
-88.0,100,2535.600412
-17.0,100,2537.203623
-10.0,100,2538.821582
-100.0,100,2540.315897
-49.0,100,2541.740919
-5.0,100,2543.38623
-49.0,100,2544.97013
-69.0,100,2546.590616
-32.0,100,2548.283852
-3.0,100,2549.82983
-48.0,100,2551.365125
-100.0,100,2552.93189
-6.0,100,2554.571056
-100.0,100,2556.192808
-100.0,100,2557.817744
-100.0,100,2559.430106
-100.0,100,2560.875311
-100.0,100,2562.437234
-53.0,100,2564.095261
-100.0,100,2565.763472
-100.0,100,2567.342876
-86.0,100,2568.92719
-5.0,100,2570.522349
-100.0,100,2572.106938
-100.0,100,2573.56349
-72.0,100,2575.148724
-59.0,100,2576.772577
-100.0,100,2578.403054
-24.0,100,2579.981377
-73.0,100,2581.573581
-49.0,100,2583.215289
-100.0,100,2584.840268
-91.0,100,2586.389141
-100.0,100,2587.965293
-100.0,100,2589.480057
-100.0,100,2590.955259
-100.0,100,2592.498432
-51.0,100,2594.093067
-100.0,100,2595.663199
-4.0,100,2597.264171
-100.0,100,2598.675587
-100.0,100,2600.194872
-100.0,100,2601.760355
-100.0,100,2603.599098
-11.0,100,2604.951872
-100.0,100,2606.297861
-100.0,100,2607.922309
-100.0,100,2609.572722
-100.0,100,2611.22553
-100.0,100,2612.865163
-13.0,100,2614.488611
-100.0,100,2616.092443
-100.0,100,2617.46074
-100.0,100,2618.931309
-100.0,100,2620.681939
-100.0,100,2622.491629
-100.0,100,2623.881548
-9.0,100,2625.117693
-55.0,100,2626.393542
-7.0,100,2627.855509
-15.0,100,2629.54711
-100.0,100,2631.194689
-81.0,100,2632.791314
-67.0,100,2634.594376
-100.0,100,2635.965064
-100.0,100,2637.496568
-9.0,100,2639.212803
-100.0,100,2640.857639
-100.0,100,2642.440813
-27.0,100,2644.014324
-100.0,100,2645.595228
-100.0,100,2647.256661
-52.0,100,2648.926454
-100.0,100,2650.548826
-98.0,100,2652.197424
-79.0,100,2653.813839
-100.0,100,2655.464018
-32.0,100,2657.20984
-100.0,100,2658.842241
-34.0,100,2660.503598
-15.0,100,2661.817376
-100.0,100,2663.083785
-100.0,100,2664.391065
-85.0,100,2666.094091
-100.0,100,2667.874537
-24.0,100,2669.680124
-100.0,100,2671.334494
-100.0,100,2672.957918
-15.0,100,2674.637733
-100.0,100,2676.234952
-86.0,100,2678.025704
-100.0,100,2679.763898
-6.0,100,2681.105692
-28.0,100,2682.376163
-54.0,100,2683.718281
-100.0,100,2685.305153
-100.0,100,2687.004927
-14.0,100,2688.605958
-100.0,100,2690.132848
-100.0,100,2691.699782
-27.0,100,2693.301453
-45.0,100,2694.889179
-50.0,100,2696.461416
-65.0,100,2698.075466
-58.0,100,2699.631074
-100.0,100,2701.129454
-3.0,100,2702.578621
-100.0,100,2704.20992
-36.0,100,2705.78862
-24.0,100,2707.450511
-33.0,100,2709.057449
-79.0,100,2710.609552
-100.0,100,2712.2094
-100.0,100,2713.777311
-100.0,100,2715.35857
-100.0,100,2716.810936
-100.0,100,2718.152679
-63.0,100,2719.404223
-100.0,100,2721.050096
-100.0,100,2722.689494
-100.0,100,2724.301653
-100.0,100,2725.839763
-100.0,100,2727.269826
-100.0,100,2728.804609
-79.0,100,2730.403974
-100.0,100,2732.022291
-29.0,100,2733.609086
-100.0,100,2734.917937
-100.0,100,2736.314205
-100.0,100,2737.587535
-100.0,100,2739.420265
-100.0,100,2741.07216
-23.0,100,2742.684134
-55.0,100,2744.119236
-100.0,100,2745.660831
-100.0,100,2747.249832
-100.0,100,2748.740392
-29.0,100,2750.511969
-100.0,100,2752.159935
-100.0,100,2753.663783
-100.0,100,2755.076171
-100.0,100,2756.661118
-1.0,100,2758.263205
-4.0,100,2760.063435
-100.0,100,2761.604416
-43.0,100,2763.168403
-7.0,100,2764.64711
-100.0,100,2766.160656
-99.0,100,2767.776853
-100.0,100,2769.374994
-98.0,100,2771.094791
-48.0,100,2772.673676
-9.0,100,2773.991313
-100.0,100,2775.43458
-12.0,100,2777.039752
-100.0,100,2778.797167
-47.0,100,2780.228153
-1.0,100,2781.521298
-100.0,100,2782.833942
-100.0,100,2784.327672
-1.0,100,2786.116165
-100.0,100,2787.87149
-100.0,100,2789.468613
-25.0,100,2791.05508
-100.0,100,2792.338752
-100.0,100,2793.860477
-96.0,100,2795.734523
-100.0,100,2797.607762
-100.0,100,2799.223422
-14.0,100,2800.815863
-100.0,100,2802.388772
-100.0,100,2804.090477
-13.0,100,2805.74121
-100.0,100,2807.388827
-76.0,100,2809.002427
-3.0,100,2810.638754
-100.0,100,2812.220928
-100.0,100,2813.859677
-52.0,100,2815.50615
-22.0,100,2817.240935
-100.0,100,2818.818568
-48.0,100,2820.39026
-14.0,100,2821.971488
-14.0,100,2823.737378
-36.0,100,2825.34508
-100.0,100,2826.990513
-28.0,100,2828.55671
-100.0,100,2829.944756
-100.0,100,2831.530261
-100.0,100,2833.190612
-88.0,100,2834.822036
-100.0,100,2836.450722
-53.0,100,2837.867441
-100.0,100,2839.442414
-20.0,100,2841.128719
-100.0,100,2842.813489
-100.0,100,2844.462366
-10.0,100,2846.091839
-3.0,100,2847.709395
-100.0,100,2849.326014
-100.0,100,2850.922821
-82.0,100,2852.55421
-78.0,100,2854.203568
-25.0,100,2855.822954
-100.0,100,2857.400472
-100.0,100,2858.979393
-100.0,100,2860.603931
-31.0,100,2862.28869
-100.0,100,2863.953393
-100.0,100,2865.570078
-100.0,100,2867.175942
-100.0,100,2868.796456
-65.0,100,2870.257584
-100.0,100,2871.824322
-100.0,100,2873.508538
-17.0,100,2875.16973
-3.0,100,2876.778095
-18.0,100,2878.377272
-100.0,100,2879.992142
-100.0,100,2881.640588
-100.0,100,2883.312373
-100.0,100,2884.89017
-100.0,100,2886.483258
-5.0,100,2887.916413
-100.0,100,2889.545555
-100.0,100,2891.242657
-100.0,100,2892.870348
-44.0,100,2894.496212
-100.0,100,2895.934444
-100.0,100,2897.318332
-74.0,100,2899.05124
-100.0,100,2900.899789
-41.0,100,2902.564771
-100.0,100,2904.191059
-87.0,100,2905.68199
-100.0,100,2907.393153
-100.0,100,2909.167656
-100.0,100,2910.759519
-1.0,100,2912.298846
-100.0,100,2913.893894
-15.0,100,2915.339749
-60.0,100,2916.834135
-21.0,100,2918.616096
-35.0,100,2920.250556
-20.0,100,2921.796732
-82.0,100,2923.326857
0.0,100,2924.828798
-100.0,100,2926.307684
-100.0,100,2927.964964
-64.0,100,2929.548484
-100.0,100,2931.087923
-100.0,100,2932.542967
-32.0,100,2934.040904
-1.0,100,2935.659553
-100.0,100,2937.245343
-100.0,100,2938.80628
-100.0,100,2940.371421
-100.0,100,2941.800693
-22.0,100,2943.304365
-26.0,100,2944.950949
-88.0,100,2946.540332
-100.0,100,2948.149926
-100.0,100,2949.610572
-4.0,100,2951.06735
-100.0,100,2952.668607
-83.0,100,2954.439504
-56.0,100,2956.027004
-30.0,100,2957.603849
-8.0,100,2959.035918
-98.0,100,2960.28335
-100.0,100,2961.650283
-100.0,100,2963.259619
-32.0,100,2964.868355
-9.0,100,2966.468415
-16.0,100,2968.031108
-58.0,100,2969.626666
-42.0,100,2971.188152
-100.0,100,2972.769737
-31.0,100,2974.359767
-1.0,100,2976.008196
-100.0,100,2977.416526
-27.0,100,2978.915567
-100.0,100,2980.49867
-100.0,100,2982.107734
-52.0,100,2983.701592
-100.0,100,2985.268383
-100.0,100,2986.708195
-100.0,100,2988.171818
-6.0,100,2989.808054
-5.0,100,2991.413427
-74.0,100,2992.993949
-26.0,100,2994.579868
-100.0,100,2996.150727
-100.0,100,2997.564178
-100.0,100,2999.130147
-83.0,100,3000.741898
-21.0,100,3002.207389
-100.0,100,3003.70642
-100.0,100,3004.995071
-100.0,100,3006.279353
-97.0,100,3007.721308
-40.0,100,3009.346626
-100.0,100,3010.932399
-100.0,100,3012.339116
-100.0,100,3013.673018
-100.0,100,3014.97173
-100.0,100,3016.420084
-5.0,100,3018.047888
-100.0,100,3019.687622
-3.0,100,3021.306966
-92.0,100,3022.871896
-100.0,100,3024.439544
-12.0,100,3026.064556
-100.0,100,3027.675267
-100.0,100,3029.252664
-100.0,100,3030.830082
-7.0,100,3032.29075
-100.0,100,3033.800864
-3.0,100,3035.426479
-100.0,100,3037.045501
-11.0,100,3038.704488
-21.0,100,3040.253303
-100.0,100,3041.776817
-100.0,100,3043.241831
-100.0,100,3044.859938
-100.0,100,3046.576992
-27.0,100,3048.221709
-100.0,100,3049.81024
-100.0,100,3051.277379
0.0,100,3052.737822
-30.0,100,3054.348121
-100.0,100,3055.831529
-25.0,100,3057.188385
-100.0,100,3058.439874
0.0,100,3059.956875
-71.0,100,3061.571739
-100.0,100,3063.240559
-99.0,100,3064.807296
-100.0,100,3066.362359
-37.0,100,3067.961161
-3.0,100,3069.284857
-100.0,100,3070.816788
-100.0,100,3072.415101
-100.0,100,3074.024757
-100.0,100,3075.377635
-100.0,100,3076.676396
-100.0,100,3078.083072
-8.0,100,3079.675864
-2.0,100,3081.322369
-100.0,100,3082.901313
-91.0,100,3084.358213
-100.0,100,3085.853903
-100.0,100,3087.421332
-100.0,100,3089.01321
-100.0,100,3090.606715
-35.0,100,3092.210899
-26.0,100,3093.677716
-76.0,100,3095.263691
-62.0,100,3096.847523
-100.0,100,3098.460156
-97.0,100,3100.022744
-100.0,100,3101.593372
-100.0,100,3103.105607
-14.0,100,3104.547528
-100.0,100,3106.093739
-92.0,100,3107.829353
-67.0,100,3109.428954
-100.0,100,3111.030555
-100.0,100,3112.481399
-100.0,100,3113.971344
-100.0,100,3115.527245
-100.0,100,3117.140025
-100.0,100,3118.662106
-100.0,100,3120.092272
-100.0,100,3121.696127
-23.0,100,3123.277087
-20.0,100,3124.694572
-90.0,100,3126.30102
-100.0,100,3127.907703
-100.0,100,3129.522221
-100.0,100,3130.863775
-69.0,100,3132.173753
-100.0,100,3133.488435
-100.0,100,3135.288475
-15.0,100,3136.888561
-100.0,100,3138.443899
-100.0,100,3140.173401
-100.0,100,3141.63379
-74.0,100,3143.274603
-2.0,100,3145.012317
-1.0,100,3146.657444
-100.0,100,3148.291892
-100.0,100,3149.776595
-100.0,100,3151.180966
-4.0,100,3152.815648
-100.0,100,3154.473337
-28.0,100,3156.161492
-100.0,100,3157.650846
-100.0,100,3159.066421
-19.0,100,3160.743322
-100.0,100,3162.344863
-56.0,100,3163.935177
-84.0,100,3165.571292
-31.0,100,3167.157887
-100.0,100,3168.568253
-100.0,100,3170.05188
-100.0,100,3171.633553
-100.0,100,3173.272321
-35.0,100,3174.932608
-100.0,100,3176.386786
-41.0,100,3177.896193
-100.0,100,3179.507966
