#{"t_start": 1787311566.162663, "env_id": "HandManipulateBlockRotateZ-v1"}
r,l,t
-100.0,100,3225.056068
-100.0,100,3226.569595
-25.0,100,3228.265539
-100.0,100,3230.00057
-100.0,100,3231.474832
-100.0,100,3232.848476
-100.0,100,3234.366922
-100.0,100,3235.825692
-100.0,100,3237.410567
-100.0,100,3239.006804
-3.0,100,3240.492305
-21.0,100,3241.945706
-100.0,100,3243.522665
-100.0,100,3245.144883
-14.0,100,3246.614001
-51.0,100,3248.075571
-100.0,100,3249.658678
-100.0,100,3251.22248
-100.0,100,3252.705823
-24.0,100,3254.14411
-4.0,100,3255.767246
-28.0,100,3257.384687
-26.0,100,3258.970549
-100.0,100,3260.480644
-54.0,100,3261.894156
-100.0,100,3263.565815
-28.0,100,3264.979835
-100.0,100,3266.500061
-100.0,100,3268.216757
-95.0,100,3269.728893
-100.0,100,3271.160938
-9.0,100,3272.999165
-55.0,100,3274.73495
-100.0,100,3276.247614
-72.0,100,3277.532528
-23.0,100,3278.899006
-100.0,100,3280.412213
-98.0,100,3282.075974
-99.0,100,3283.760295
-2.0,100,3285.368251
-13.0,100,3286.687659
-100.0,100,3288.175963
-57.0,100,3289.756348
-73.0,100,3291.147554
-95.0,100,3292.805204
-100.0,100,3294.469433
-100.0,100,3296.056876
-100.0,100,3297.612517
0.0,100,3299.208327
-16.0,100,3300.811371
-96.0,100,3302.404113
-100.0,100,3303.92677
-35.0,100,3305.312252
-100.0,100,3306.851838
-25.0,100,3308.444418
-100.0,100,3310.060662
-5.0,100,3311.812758
0.0,100,3313.39451
-100.0,100,3314.937005
-100.0,100,3316.425557
-100.0,100,3317.852357
-34.0,100,3319.777426
-100.0,100,3321.432266
-100.0,100,3322.788523
-100.0,100,3324.311185
-78.0,100,3325.912409
-41.0,100,3327.584695
-50.0,100,3329.192136
-100.0,100,3330.736491
-100.0,100,3332.221658
-9.0,100,3333.60752
-100.0,100,3335.375986
-100.0,100,3337.038193
-100.0,100,3338.67029
-100.0,100,3340.105477
-100.0,100,3341.618381
-100.0,100,3342.899982
-100.0,100,3344.529557
-100.0,100,3346.158499
-100.0,100,3347.727595
-29.0,100,3349.312721
-100.0,100,3350.90226
-100.0,100,3352.356792
-5.0,100,3353.890166
-100.0,100,3355.523776
-2.0,100,3357.175121
-100.0,100,3358.671875
-100.0,100,3360.103648
-97.0,100,3361.653598
-100.0,100,3363.407584
-12.0,100,3365.034926
-100.0,100,3366.637919
-100.0,100,3368.138338
-4.0,100,3369.584003
-100.0,100,3371.173823
-100.0,100,3372.734513
-18.0,100,3374.333705
-100.0,100,3375.945684
-15.0,100,3377.430826
-1.0,100,3378.908484
-100.0,100,3380.223345
-100.0,100,3381.82294
-100.0,100,3383.460613
-100.0,100,3385.231735
-100.0,100,3386.828028
-77.0,100,3388.417374
-100.0,100,3389.828219
-97.0,100,3391.463723
-14.0,100,3393.137368
-37.0,100,3394.770469
-100.0,100,3396.091332
-100.0,100,3397.567787
-100.0,100,3398.924379
-100.0,100,3400.523165
-100.0,100,3402.076045
-100.0,100,3403.627526
-100.0,100,3405.178416
-100.0,100,3406.767688
-100.0,100,3408.206919
-100.0,100,3409.77244
-7.0,100,3411.372639
-100.0,100,3412.963026
-24.0,100,3414.528332
-100.0,100,3416.063187
-39.0,100,3417.703535
-2.0,100,3419.313652
-100.0,100,3420.921329
-100.0,100,3422.457757
-2.0,100,3424.004823
-79.0,100,3425.630595
-100.0,100,3427.159479
-100.0,100,3428.561701
-100.0,100,3430.065641
-100.0,100,3431.513304
-100.0,100,3434.214068
-2.0,100,3436.941388
-100.0,100,3439.763486
-100.0,100,3442.559831
-78.0,100,3445.347931
-100.0,100,3448.081246
-100.0,100,3450.835234
-3.0,100,3453.633049
-35.0,100,3456.390577
-17.0,100,3459.197002
-35.0,100,3461.945752
0.0,100,3464.786467
-100.0,100,3467.567826
-100.0,100,3470.414725
0.0,100,3473.186329
-100.0,100,3476.031409
-31.0,100,3478.777381
-40.0,100,3481.536526
-100.0,100,3484.317358
-5.0,100,3487.067734
-100.0,100,3489.891167
-100.0,100,3492.683154
-100.0,100,3495.462806
-3.0,100,3498.296551
-100.0,100,3501.110576
-10.0,100,3503.876631
-52.0,100,3506.706267
-100.0,100,3509.444153
-95.0,100,3512.223834
-36.0,100,3514.991776
-100.0,100,3517.807153
-13.0,100,3520.602095
-100.0,100,3523.405002
-100.0,100,3526.163888
-100.0,100,3528.929483
-30.0,100,3531.738082
-87.0,100,3534.500425
-100.0,100,3537.301098
-100.0,100,3540.056035
-35.0,100,3542.897931
-100.0,100,3545.650067
-94.0,100,3548.478862
-32.0,100,3551.260188
-60.0,100,3554.06705
-6.0,100,3556.859946
-11.0,100,3559.653318
-3.0,100,3562.419804
-100.0,100,3565.208392
-26.0,100,3567.951914
-100.0,100,3570.73429
-57.0,100,3573.492358
-12.0,100,3576.293808
-100.0,100,3579.035848
-9.0,100,3581.794127
-100.0,100,3584.564616
-1.0,100,3587.322883
-5.0,100,3590.173962
-1.0,100,3592.961011
-100.0,100,3595.78679
-3.0,100,3598.561756
-40.0,100,3601.378416
-100.0,100,3604.145501
-100.0,100,3606.951133
-100.0,100,3609.724453
-100.0,100,3612.529726
-100.0,100,3615.319099
-100.0,100,3618.108117
-89.0,100,3620.940688
-100.0,100,3623.756436
-100.0,100,3626.507025
0.0,100,3629.324622
-95.0,100,3632.088454
-100.0,100,3634.883734
-100.0,100,3637.590817
-100.0,100,3640.333008
-6.0,100,3643.197069
-1.0,100,3645.931838
-100.0,100,3648.71794
-5.0,100,3651.506958
-14.0,100,3654.316681
-100.0,100,3657.099224
-100.0,100,3659.909779
-39.0,100,3662.670884
-68.0,100,3665.487844
-100.0,100,3668.267833
-100.0,100,3671.006541
-100.0,100,3673.823241
-100.0,100,3676.654789
-100.0,100,3679.420047
-3.0,100,3682.194111
-83.0,100,3684.988351
-100.0,100,3687.769741
-100.0,100,3690.602864
-100.0,100,3693.342855
-100.0,100,3696.13765
-24.0,100,3698.915748
0.0,100,3701.722115
-92.0,100,3704.462632
-52.0,100,3707.22141
-100.0,100,3710.020137
-17.0,100,3712.797242
-100.0,100,3715.575612
-1.0,100,3718.327675
-100.0,100,3721.14236
-35.0,100,3723.896109
-100.0,100,3726.744743
-100.0,100,3729.51551
-100.0,100,3732.313337
-36.0,100,3735.069475
-34.0,100,3737.906073
-100.0,100,3740.680983
-28.0,100,3743.50171
-100.0,100,3746.243769
-100.0,100,3749.037838
-4.0,100,3751.783927
-100.0,100,3754.586649
-72.0,100,3757.335899
-2.0,100,3760.105976
-54.0,100,3762.947894
-15.0,100,3765.710494
-100.0,100,3768.533448
-100.0,100,3771.287923
-1.0,100,3774.078824
-3.0,100,3776.875554
-100.0,100,3779.668265
-100.0,100,3782.447642
-91.0,100,3785.20277
-100.0,100,3788.010792
-100.0,100,3790.802206
-100.0,100,3793.623797
-20.0,100,3796.463983
-100.0,100,3799.252468
-100.0,100,3802.056132
-30.0,100,3804.828168
-33.0,100,3807.570268
-3.0,100,3810.417034
-100.0,100,3813.148588
-18.0,100,3815.969706
-100.0,100,3818.738639
-100.0,100,3821.588695
-32.0,100,3824.355702
-48.0,100,3827.164896
-32.0,100,3829.932201
-20.0,100,3832.756818
-100.0,100,3835.51874
-100.0,100,3838.287814
-100.0,100,3841.095443
-100.0,100,3845.92233
-100.0,100,3848.742648
-100.0,100,3851.512877
-75.0,100,3854.341661
-75.0,100,3857.10643
-100.0,100,3859.928923
-100.0,100,3862.68382
-100.0,100,3865.66697
-19.0,100,3868.590485
-100.0,100,3871.376328
-100.0,100,3874.123441
-100.0,100,3876.932045
-100.0,100,3879.648026
-2.0,100,3882.463218
-1.0,100,3885.207851
-40.0,100,3887.941989
-100.0,100,3890.750579
-14.0,100,3893.477568
-18.0,100,3896.249432
-100.0,100,3898.989048
-16.0,100,3901.765655
-99.0,100,3904.501237
-100.0,100,3907.304263
-29.0,100,3910.043173
-26.0,100,3912.84615
-100.0,100,3915.607773
-25.0,100,3918.3904
-31.0,100,3921.144943
-94.0,100,3923.983771
-100.0,100,3926.739565
-100.0,100,3929.557313
-60.0,100,3932.293923
-2.0,100,3935.119195
-100.0,100,3937.84491
-97.0,100,3940.569371
-100.0,100,3943.361099
-17.0,100,3946.093185
-87.0,100,3948.878659
-40.0,100,3951.602116
-2.0,100,3954.397893
-41.0,100,3957.136049
-28.0,100,3959.922365
-15.0,100,3962.683969
-100.0,100,3965.42978
-100.0,100,3968.24904
-100.0,100,3970.993151
-48.0,100,3973.775013
-2.0,100,3976.526998
-100.0,100,3979.315129
-91.0,100,3982.071692
-51.0,100,3984.868696
-26.0,100,3987.585545
-8.0,100,3990.406419
-22.0,100,3993.153192
-100.0,100,3995.951549
-4.0,100,3998.732984
-100.0,100,4001.536079
-100.0,100,4004.269067
-2.0,100,4007.009023
-100.0,100,4009.790182
-100.0,100,4012.552977
-100.0,100,4015.367011
-100.0,100,4018.102426
-100.0,100,4020.920522
-100.0,100,4023.675877
-9.0,100,4026.476562
-100.0,100,4029.215242
-23.0,100,4031.976775
-36.0,100,4034.77583
-100.0,100,4037.601392
-100.0,100,4040.345581
-100.0,100,4043.153413
-1.0,100,4045.922185
-65.0,100,4048.725187
-100.0,100,4051.442126
-100.0,100,4054.177526
-100.0,100,4057.002937
-100.0,100,4059.744742
-55.0,100,4062.550208
-39.0,100,4065.280003
-23.0,100,4068.100377
-65.0,100,4070.842249
-100.0,100,4073.660585
-100.0,100,4076.418321
-3.0,100,4079.205298
-65.0,100,4081.941584
-51.0,100,4084.666157
-97.0,100,4087.447338
-61.0,100,4090.203328
-96.0,100,4093.004581
-62.0,100,4095.727067
-100.0,100,4098.551664
-100.0,100,4101.281462
-30.0,100,4104.0736
-3.0,100,4106.8355
-100.0,100,4109.639685
-100.0,100,4112.397553
-99.0,100,4115.161708
-3.0,100,4117.884524
-100.0,100,4120.601024
-100.0,100,4123.39914
-100.0,100,4126.146331
-10.0,100,4128.957952
-100.0,100,4131.707048
-4.0,100,4134.494884
-3.0,100,4137.239995
-12.0,100,4140.029381
-4.0,100,4142.786679
-100.0,100,4145.578007
-100.0,100,4148.303653
-9.0,100,4151.060225
-100.0,100,4153.851959
-7.0,100,4156.666157
-100.0,100,4159.451428
-89.0,100,4162.252114
-92.0,100,4165.045583
-12.0,100,4167.853076
-4.0,100,4170.59616
0.0,100,4173.353119
-100.0,100,4176.151908
-100.0,100,4178.898764
-16.0,100,4181.715158
-100.0,100,4184.452165
-24.0,100,4187.252187
-20.0,100,4190.013393
-99.0,100,4192.785929
-23.0,100,4195.521777
-14.0,100,4198.261596
-100.0,100,4201.089519
-25.0,100,4203.818356
-95.0,100,4206.582798
-2.0,100,4209.314456
-2.0,100,4212.128479
-100.0,100,4214.942118
-61.0,100,4217.735626
-100.0,100,4220.479787
-72.0,100,4223.301544
-100.0,100,4226.067782
-57.0,100,4228.892069
-100.0,100,4231.652421
-18.0,100,4234.480525
-100.0,100,4237.256232
-20.0,100,4240.089367
-100.0,100,4242.8478
-23.0,100,4245.713978
-88.0,100,4248.476497
-62.0,100,4251.238122
0.0,100,4254.063989
-100.0,100,4256.812608
0.0,100,4259.676229
-100.0,100,4262.410632
-53.0,100,4265.245349
-100.0,100,4268.06689
-38.0,100,4270.865509
-100.0,100,4273.636988
-100.0,100,4276.451127
-27.0,100,4279.212456
-100.0,100,4282.04521
-86.0,100,4284.854616
-100.0,100,4287.660341
-7.0,100,4290.458207
-28.0,100,4293.273833
-34.0,100,4296.040353
-22.0,100,4298.835244
-6.0,100,4301.662309
-19.0,100,4304.444457
-15.0,100,4307.26467
-100.0,100,4310.007967
-4.0,100,4312.882335
-9.0,100,4315.628175
-51.0,100,4318.444362
-96.0,100,4321.229668
-86.0,100,4324.066025
-100.0,100,4326.846703
-87.0,100,4329.627817
-54.0,100,4332.441767
-12.0,100,4335.254079
-21.0,100,4338.036945
-45.0,100,4340.80512
-28.0,100,4343.643836
-38.0,100,4346.413674
-100.0,100,4349.239617
-83.0,100,4352.006268
0.0,100,4354.833835
-36.0,100,4357.61307
-17.0,100,4360.421759
-80.0,100,4363.200856
-100.0,100,4366.005743
-5.0,100,4368.792328
-35.0,100,4371.615122
-100.0,100,4374.363997
-100.0,100,4377.119463
-34.0,100,4379.961411
-100.0,100,4382.727032
-100.0,100,4385.489511
-32.0,100,4388.238955
-100.0,100,4391.048111
-100.0,100,4393.85659
-42.0,100,4396.580211
-100.0,100,4399.337722
-100.0,100,4402.144218
-86.0,100,4404.89869
-6.0,100,4407.74772
-100.0,100,4410.503482
-97.0,100,4413.323911
-20.0,100,4416.102679
-1.0,100,4418.915271
-100.0,100,4421.695336
-3.0,100,4424.534067
-100.0,100,4427.325843
-100.0,100,4430.078072
-100.0,100,4432.884176
-41.0,100,4435.646412
-14.0,100,4438.490044
-100.0,100,4441.269886
-100.0,100,4444.115736
-5.0,100,4446.90875
-100.0,100,4449.688023
-24.0,100,4452.4817
-17.0,100,4455.290108
-11.0,100,4458.051427
-55.0,100,4460.87876
-12.0,100,4463.641012
-2.0,100,4466.460661
-16.0,100,4469.254405
-59.0,100,4472.094296
-100.0,100,4474.863475
-100.0,100,4477.65784
-100.0,100,4480.4157
-99.0,100,4483.225619
-24.0,100,4485.980862
-100.0,100,4488.805837
-100.0,100,4491.583729
-100.0,100,4494.358548
-33.0,100,4497.150826
-100.0,100,4499.930551
-100.0,100,4502.777507
-11.0,100,4505.549015
-19.0,100,4508.368037
-100.0,100,4511.126746
-100.0,100,4513.945132
-100.0,100,4516.80667
-100.0,100,4519.609041
-23.0,100,4522.381652
-100.0,100,4525.213873
0.0,100,4527.998429
-100.0,100,4530.807992
-100.0,100,4533.58419
-100.0,100,4536.401347
-100.0,100,4539.193268
-76.0,100,4542.473101
-100.0,100,4545.195996
-100.0,100,4548.025577
-100.0,100,4550.818017
-27.0,100,4553.632487
-100.0,100,4556.415147
-68.0,100,4559.237644
-15.0,100,4562.021544
-100.0,100,4564.842415
-46.0,100,4567.637093
-98.0,100,4570.467121
-23.0,100,4573.261025
-67.0,100,4576.071609
-46.0,100,4578.809108
-5.0,100,4581.672679
-100.0,100,4584.448326
-60.0,100,4587.202192
-100.0,100,4590.052022
-1.0,100,4592.894839
-4.0,100,4595.670022
-64.0,100,4598.431592
-50.0,100,4601.268868
-17.0,100,4604.055948
-100.0,100,4606.911154
-1.0,100,4609.679362
-10.0,100,4612.534692
-57.0,100,4615.316423
-100.0,100,4618.139249
-14.0,100,4620.928808
-9.0,100,4623.689445
-100.0,100,4626.519777
-100.0,100,4629.268807
-100.0,100,4632.062414
-100.0,100,4634.879182
-2.0,100,4637.655856
-100.0,100,4640.457049
-30.0,100,4643.245164
-14.0,100,4646.018868
-2.0,100,4648.841831
-2.0,100,4651.629041
-13.0,100,4654.461804
-17.0,100,4657.251402
-100.0,100,4660.109272
-6.0,100,4662.899255
-100.0,100,4665.774909
-38.0,100,4668.503242
-32.0,100,4671.312908
-96.0,100,4674.092314
-100.0,100,4676.886347
-100.0,100,4679.696793
-18.0,100,4682.520325
-34.0,100,4685.332764
-79.0,100,4688.125231
-100.0,100,4690.956906
-3.0,100,4693.733975
-75.0,100,4696.563864
-100.0,100,4699.300286
-100.0,100,4702.11479
-40.0,100,4704.882378
-31.0,100,4707.661174
-3.0,100,4710.438235
-46.0,100,4713.186165
-100.0,100,4716.021071
-100.0,100,4718.801534
-21.0,100,4721.63399
-100.0,100,4724.377841
-47.0,100,4727.220721
-100.0,100,4729.998005
0.0,100,4732.820306
-3.0,100,4735.60994
-45.0,100,4738.437425
-100.0,100,4741.215932
-15.0,100,4743.980205
-100.0,100,4746.811216
-14.0,100,4749.629132
-20.0,100,4752.429492
-100.0,100,4755.248444
-100.0,100,4757.987088
-100.0,100,4760.843982
-100.0,100,4763.590948
-11.0,100,4766.400322
-54.0,100,4769.30798
-100.0,100,4772.124773
-42.0,100,4774.889
-78.0,100,4777.656113
-100.0,100,4780.475936
-12.0,100,4783.267301
-100.0,100,4786.06767
-58.0,100,4788.852088
-12.0,100,4791.681342
-100.0,100,4794.473374
-22.0,100,4797.307797
-100.0,100,4800.070048
-12.0,100,4802.847842
-100.0,100,4805.693775
-27.0,100,4808.492923
-9.0,100,4811.316735
-100.0,100,4814.102523
-3.0,100,4816.898877
-100.0,100,4819.724534
-3.0,100,4822.521214
-2.0,100,4825.311952
-100.0,100,4828.149183
-100.0,100,4830.895396
-29.0,100,4833.703194
-100.0,100,4836.478798
-100.0,100,4839.278645
-41.0,100,4842.043032
-100.0,100,4844.887189
-100.0,100,4847.677218
-100.0,100,4850.527173
0.0,100,4853.308166
-14.0,100,4856.063445
-87.0,100,4858.860632
-57.0,100,4861.650664
-100.0,100,4864.441734
-14.0,100,4867.235192
-100.0,100,4870.034006
-100.0,100,4872.832194
-89.0,100,4875.662028
-15.0,100,4878.441
-100.0,100,4881.24632
-6.0,100,4884.03673
-100.0,100,4886.872853
-9.0,100,4889.616267
-24.0,100,4892.37622
-100.0,100,4895.231536
-13.0,100,4898.00421
-12.0,100,4900.865262
-84.0,100,4903.649079
-65.0,100,4906.521447
-35.0,100,4909.309002
-8.0,100,4912.137521
-26.0,100,4914.965861
-46.0,100,4917.83594
-14.0,100,4920.616109
-100.0,100,4923.408467
-7.0,100,4926.23177
-35.0,100,4929.038971
-5.0,100,4931.903041
-12.0,100,4934.747418
-100.0,100,4937.514974
-100.0,100,4940.339099
-54.0,100,4943.116324
-100.0,100,4945.879939
-100.0,100,4948.718399
-100.0,100,4951.456834
-100.0,100,4954.222898
-44.0,100,4957.009591
-100.0,100,4959.830459
-100.0,100,4962.606242
-40.0,100,4965.410445
-28.0,100,4968.201314
-100.0,100,4970.98505
-100.0,100,4973.857498
-100.0,100,4976.629606
-100.0,100,4979.473179
0.0,100,4982.249587
-50.0,100,4985.066954
-76.0,100,4987.849995
-6.0,100,4990.704139
-53.0,100,4993.488633
-26.0,100,4996.322098
-100.0,100,4999.073994
-100.0,100,5001.8911
-100.0,100,5004.651112
-79.0,100,5007.489492
-41.0,100,5010.293905
-100.0,100,5013.119051
-12.0,100,5015.859644
-1.0,100,5018.672388
-100.0,100,5021.448961
-34.0,100,5024.21993
-97.0,100,5027.053836
-21.0,100,5029.876056
-63.0,100,5032.700291
-7.0,100,5035.480824
-8.0,100,5038.342069
-5.0,100,5041.127733
0.0,100,5043.953791
-100.0,100,5046.721067
-1.0,100,5049.514925
-100.0,100,5052.350752
-6.0,100,5055.204175
-100.0,100,5058.013514
-15.0,100,5060.894683
-100.0,100,5063.707498
-3.0,100,5066.525767
-43.0,100,5069.374277
-83.0,100,5072.192979
-5.0,100,5074.954451
-100.0,100,5077.772897
-6.0,100,5080.552077
-23.0,100,5083.343492
-100.0,100,5086.21548
-30.0,100,5088.984159
-100.0,100,5091.810917
-1.0,100,5094.597112
-100.0,100,5097.441612
-100.0,100,5100.244244
-100.0,100,5103.063753
-12.0,100,5105.887025
-100.0,100,5108.703149
-4.0,100,5111.483766
-100.0,100,5114.302194
-100.0,100,5117.101947
-100.0,100,5119.938786
-100.0,100,5122.708839
-100.0,100,5125.53806
-100.0,100,5128.301515
-100.0,100,5131.107874
-46.0,100,5133.860653
-100.0,100,5136.624709
-100.0,100,5139.424627
-26.0,100,5142.20545
-5.0,100,5145.006997
-100.0,100,5147.786599
-100.0,100,5150.621408
-1.0,100,5153.402942
0.0,100,5156.256526
-100.0,100,5159.030667
-100.0,100,5161.816077
-95.0,100,5164.686154
-3.0,100,5167.471156
-84.0,100,5170.302482
-12.0,100,5173.081437
-100.0,100,5175.921081
-100.0,100,5178.700195
-42.0,100,5181.517907
-4.0,100,5184.303665
-100.0,100,5187.148174
-100.0,100,5189.92279
-47.0,100,5192.748111
-14.0,100,5195.534259
-99.0,100,5198.348064
-100.0,100,5201.090161
-70.0,100,5203.848725
-11.0,100,5206.668609
-20.0,100,5209.461144
-2.0,100,5212.293634
-73.0,100,5215.080391
-3.0,100,5217.915364
-100.0,100,5220.685485
-45.0,100,5223.529128
-100.0,100,5226.263722
0.0,100,5229.052817
-100.0,100,5231.875993
-100.0,100,5234.691546
-21.0,100,5237.475689
-1.0,100,5240.297748
-100.0,100,5245.222725
-13.0,100,5248.007655
-100.0,100,5250.838117
-71.0,100,5253.656806
-21.0,100,5256.497019
-100.0,100,5259.258735
-100.0,100,5262.029797
-100.0,100,5264.881203
-75.0,100,5267.675991
-100.0,100,5270.50351
-96.0,100,5273.294587
-100.0,100,5276.10169
-12.0,100,5278.897925
-100.0,100,5281.735811
-33.0,100,5284.54843
-29.0,100,5287.334267
-87.0,100,5290.172452
-100.0,100,5292.933614
-53.0,100,5295.778549
-48.0,100,5298.555988
-2.0,100,5301.396438
-38.0,100,5304.170001
-45.0,100,5307.017303
-100.0,100,5309.812387
-11.0,100,5312.641464
-100.0,100,5315.411089
-15.0,100,5318.243366
-39.0,100,5321.032389
-50.0,100,5323.896547
-100.0,100,5326.696365
-23.0,100,5329.482601
-100.0,100,5332.318736
-100.0,100,5335.156887
-3.0,100,5337.959861
-23.0,100,5340.74612
-9.0,100,5343.596444
-80.0,100,5346.408278
-7.0,100,5349.237345
-46.0,100,5352.026284
-22.0,100,5354.85712
-100.0,100,5357.641893
-45.0,100,5360.484132
0.0,100,5363.258964
-99.0,100,5366.071617
0.0,100,5368.908868
-15.0,100,5371.689729
-100.0,100,5374.442111
-100.0,100,5377.250296
-74.0,100,5380.049512
-9.0,100,5382.890408
-100.0,100,5385.677773
-42.0,100,5388.535037
-100.0,100,5391.302142
-100.0,100,5394.18446
-100.0,100,5396.993825
-3.0,100,5399.780844
-100.0,100,5402.647218
-100.0,100,5405.429741
-100.0,100,5408.221537
-46.0,100,5411.004447
-100.0,100,5413.868858
-12.0,100,5416.687386
-100.0,100,5419.521445
-42.0,100,5422.309124
-100.0,100,5425.165335
-100.0,100,5427.998107
-11.0,100,5430.859638
-93.0,100,5433.653524
-2.0,100,5436.516567
-100.0,100,5439.32674
-100.0,100,5442.219962
-100.0,100,5445.004335
-36.0,100,5447.894142
-72.0,100,5450.709215
-100.0,100,5453.498685
-100.0,100,5456.397958
-6.0,100,5459.210573
-100.0,100,5462.017945
-61.0,100,5464.806195
-18.0,100,5467.653404
-62.0,100,5470.469959
-45.0,100,5473.322988
-100.0,100,5476.092182
-100.0,100,5479.001785
-1.0,100,5481.821984
-18.0,100,5484.693078
-100.0,100,5487.514738
-100.0,100,5490.363746
-51.0,100,5493.161098
-100.0,100,5495.997292
-100.0,100,5498.807148
-100.0,100,5501.657694
-100.0,100,5504.497758
-6.0,100,5507.323382
-28.0,100,5510.122488
-100.0,100,5512.93263
-100.0,100,5515.752344
-100.0,100,5518.545901
-17.0,100,5521.387901
-100.0,100,5524.188257
-100.0,100,5527.047993
-100.0,100,5529.81682
-100.0,100,5532.640175
-100.0,100,5535.427859
-9.0,100,5538.267129
-100.0,100,5541.080792
-95.0,100,5543.935216
-100.0,100,5546.733373
-100.0,100,5549.592885
-26.0,100,5552.383576
-100.0,100,5555.202615
-32.0,100,5558.05833
-100.0,100,5560.885852
-2.0,100,5563.718817
-63.0,100,5566.511321
-15.0,100,5569.361149
-2.0,100,5572.191319
-100.0,100,5575.024809
-100.0,100,5577.818934
-1.0,100,5580.668423
-15.0,100,5583.486125
-100.0,100,5586.343982
-30.0,100,5589.146933
-40.0,100,5591.950682
-2.0,100,5594.802405
-2.0,100,5597.651359
-100.0,100,5600.423693
-100.0,100,5603.232102
-100.0,100,5606.088587
-9.0,100,5608.877761
-8.0,100,5611.728612
-100.0,100,5614.523665
-100.0,100,5617.416158
-34.0,100,5620.219997
-27.0,100,5623.064608
-8.0,100,5625.899757
-100.0,100,5628.746265
-100.0,100,5631.549696
-3.0,100,5634.336541
-11.0,100,5637.193551
-100.0,100,5639.985462
-100.0,100,5642.850152
-47.0,100,5645.665596
-17.0,100,5648.531756
-100.0,100,5651.371737
-100.0,100,5654.24942
-100.0,100,5657.083561
-15.0,100,5659.927304
-100.0,100,5662.772363
-11.0,100,5665.562226
-100.0,100,5668.432124
-2.0,100,5671.439203
-37.0,100,5674.269413
-4.0,100,5677.041639
-100.0,100,5679.771026
-3.0,100,5682.577958
-27.0,100,5685.347568
-100.0,100,5688.173277
-33.0,100,5690.945755
-28.0,100,5693.763733
-20.0,100,5696.523745
-100.0,100,5699.355001
-100.0,100,5702.169889
-100.0,100,5704.983539
-98.0,100,5707.746036
-82.0,100,5710.577163
-100.0,100,5713.355742
-26.0,100,5716.187378
-34.0,100,5718.992879
-100.0,100,5721.833442
-13.0,100,5724.621732
-5.0,100,5727.449603
-37.0,100,5730.226775
-100.0,100,5733.029901
-30.0,100,5735.801822
-100.0,100,5738.584565
-100.0,100,5741.400357
-100.0,100,5744.155625
-4.0,100,5747.001705
-17.0,100,5749.818185
-100.0,100,5751.780428
-67.0,100,5753.117652
-100.0,100,5754.422535
-100.0,100,5756.107123
-1.0,100,5757.80601
-100.0,100,5759.389268
-3.0,100,5760.970179
-46.0,100,5762.521627
-100.0,100,5764.173718
-100.0,100,5765.780179
-8.0,100,5767.40556
-58.0,100,5768.985662
-98.0,100,5770.562332
-12.0,100,5772.158618
-100.0,100,5773.818369
-46.0,100,5775.459244
-6.0,100,5777.154693
-3.0,100,5778.784686
-13.0,100,5780.362142
-2.0,100,5781.948121
-100.0,100,5783.603829
-13.0,100,5785.218062
-100.0,100,5786.822732
-100.0,100,5788.414404
-100.0,100,5790.021323
-5.0,100,5791.721616
-12.0,100,5793.409777
-98.0,100,5795.031447
-100.0,100,5796.639992
-15.0,100,5798.090299
-34.0,100,5799.409344
-100.0,100,5801.012146
-23.0,100,5802.76929
-100.0,100,5804.542285
-62.0,100,5805.942234
-100.0,100,5807.350638
-9.0,100,5808.980296
-100.0,100,5810.529249
-100.0,100,5812.044375
-100.0,100,5813.612026
-100.0,100,5814.97232
-23.0,100,5816.4575
-41.0,100,5818.000818
-72.0,100,5819.864937
-5.0,100,5821.579694
-100.0,100,5823.201893
-8.0,100,5824.802225
-19.0,100,5826.46163
-5.0,100,5828.147619
-100.0,100,5829.978645
-100.0,100,5831.724392
-45.0,100,5833.596734
-100.0,100,5835.288971
-100.0,100,5836.927231
-32.0,100,5838.51179
-4.0,100,5840.258231
-71.0,100,5841.955175
-5.0,100,5843.556048
-86.0,100,5845.138528
-100.0,100,5846.765597
-100.0,100,5848.395137
-100.0,100,5850.096817
-100.0,100,5851.46859
-37.0,100,5852.792967
-100.0,100,5854.196552
-43.0,100,5855.82348
-100.0,100,5857.577491
-5.0,100,5859.447866
-4.0,100,5861.304037
-1.0,100,5862.895783
-36.0,100,5864.722957
-100.0,100,5866.371701
-3.0,100,5868.076434
-100.0,100,5869.675165
-10.0,100,5871.314479
-100.0,100,5872.625026
-46.0,100,5874.274179
-99.0,100,5876.002292
-100.0,100,5877.767142
-100.0,100,5879.236045
-11.0,100,5880.788075
-49.0,100,5882.359355
-25.0,100,5884.031265
-55.0,100,5885.75577
-23.0,100,5887.493275
-100.0,100,5888.98788
-100.0,100,5890.384813
-94.0,100,5892.041445
-5.0,100,5893.701727
-21.0,100,5895.335095
-100.0,100,5896.902839
-17.0,100,5898.479197
-100.0,100,5900.105218
-100.0,100,5901.700115
-100.0,100,5903.292253
-100.0,100,5904.887408
-100.0,100,5906.238183
-17.0,100,5907.611054
-100.0,100,5908.963209
-100.0,100,5910.718782
-100.0,100,5912.357608
-22.0,100,5913.961746
-79.0,100,5915.241568
-73.0,100,5916.745992
-1.0,100,5918.442487
-100.0,100,5920.062906
-100.0,100,5921.676168
-76.0,100,5923.137562
-100.0,100,5924.505979
-100.0,100,5926.150538
-99.0,100,5927.754993
0.0,100,5929.409611
-54.0,100,5931.151783
